portfolio_return,VaR_normal_95,VaR_normal_99
-0.0011998924924047,-0.009550323288889995,-0.013839398525753284
0.0092127844741001,-0.009550323288889995,-0.013839398525753284
0.0031803714377186,-0.009550323288889995,-0.013839398525753284
0.005299354991596,-0.009550323288889995,-0.013839398525753284
0.0007020407862635,-0.009550323288889995,-0.013839398525753284
0.0070293420266652,-0.009550323288889995,-0.013839398525753284
-0.0031766665208803,-0.009550323288889995,-0.013839398525753284
-0.0041156913386482,-0.009550323288889995,-0.013839398525753284
-0.0052644500101623,-0.009550323288889995,-0.013839398525753284
0.0059234840914049,-0.009550323288889995,-0.013839398525753284
-0.0014493946379651,-0.009550323288889995,-0.013839398525753284
-0.0077732368238473,-0.009550323288889995,-0.013839398525753284
-0.0037808141655177,-0.009550323288889995,-0.013839398525753284
0.0092074521305255,-0.009550323288889995,-0.013839398525753284
6.636875857113925e-05,-0.009550323288889995,-0.013839398525753284
0.001704494313287,-0.009550323288889995,-0.013839398525753284
0.0101187535094831,-0.009550323288889995,-0.013839398525753284
-0.0099367526688452,-0.009550323288889995,-0.013839398525753284
-0.0124810141781421,-0.009550323288889995,-0.013839398525753284
-0.0160969385626532,-0.009550323288889995,-0.013839398525753284
-0.0022691781373947,-0.009550323288889995,-0.013839398525753284
0.0135847448375724,-0.009550323288889995,-0.013839398525753284
0.0040969867359004,-0.009550323288889995,-0.013839398525753284
0.0018012327632828,-0.009550323288889995,-0.013839398525753284
0.0095308771881695,-0.009550323288889995,-0.013839398525753284
0.0034286946105769,-0.009550323288889995,-0.013839398525753284
0.0084244498956853,-0.009550323288889995,-0.013839398525753284
0.0034512912579921,-0.009550323288889995,-0.013839398525753284
0.0039488926482184,-0.009550323288889995,-0.013839398525753284
-0.0010966775219406,-0.009550323288889995,-0.013839398525753284
0.0028985566373709,-0.009550323288889995,-0.013839398525753284
-0.0048424241775286,-0.009550323288889995,-0.013839398525753284
0.0088553328513483,-0.009550323288889995,-0.013839398525753284
-0.0011184142801154,-0.009550323288889995,-0.013839398525753284
-0.0018093394154075,-0.009550323288889995,-0.013839398525753284
-0.0011570747576421,-0.009550323288889995,-0.013839398525753284
0.001415010597782,-0.009550323288889995,-0.013839398525753284
0.0041723610919313,-0.009550323288889995,-0.013839398525753284
-0.0069650966792907,-0.009550323288889995,-0.013839398525753284
0.0006056744499634,-0.009550323288889995,-0.013839398525753284
-0.0009954505462605,-0.009550323288889995,-0.013839398525753284
-0.007547045493099,-0.009550323288889995,-0.013839398525753284
0.0088928291422201,-0.009550323288889995,-0.013839398525753284
0.0019091023892709,-0.009550323288889995,-0.013839398525753284
0.0047931752989862,-0.009550323288889995,-0.013839398525753284
0.0075141262730675,-0.009550323288889995,-0.013839398525753284
0.0038894063017893,-0.009550323288889995,-0.013839398525753284
0.0035678738566072,-0.009550323288889995,-0.013839398525753284
-0.0027369447932069,-0.009550323288889995,-0.013839398525753284
-0.0025959505783655,-0.009550323288889995,-0.013839398525753284
0.009501920549986,-0.009550323288889995,-0.013839398525753284
-0.001035360779223,-0.009550323288889995,-0.013839398525753284
0.0010805738493164,-0.009550323288889995,-0.013839398525753284
0.0014761901760081,-0.009550323288889995,-0.013839398525753284
-0.0012853843806864,-0.009550323288889995,-0.013839398525753284
0.0064025542663416,-0.009550323288889995,-0.013839398525753284
-0.0017493864811717,-0.009550323288889995,-0.013839398525753284
0.0001425644432207,-0.009550323288889995,-0.013839398525753284
-0.0030496657675705,-0.009550323288889995,-0.013839398525753284
-0.0019861286123108,-0.009550323288889995,-0.013839398525753284
-0.0029811034748233,-0.009550323288889995,-0.013839398525753284
0.004499529558582,-0.009550323288889995,-0.013839398525753284
-0.0033862392108854,-0.009550323288889995,-0.013839398525753284
0.0019580698730746,-0.009550323288889995,-0.013839398525753284
0.0042251988660766,-0.009550323288889995,-0.013839398525753284
0.0014141224295582,-0.009550323288889995,-0.013839398525753284
0.0071935919718457,-0.009550323288889995,-0.013839398525753284
0.0002411962387317,-0.009550323288889995,-0.013839398525753284
0.0039932664857425,-0.009550323288889995,-0.013839398525753284
0.0031533855634025,-0.009550323288889995,-0.013839398525753284
0.0038976906185913,-0.009550323288889995,-0.013839398525753284
-0.0044502394965608,-0.009550323288889995,-0.013839398525753284
-0.0001896962858082,-0.009550323288889995,-0.013839398525753284
-0.0059324524619674,-0.009550323288889995,-0.013839398525753284
0.0014549851474286,-0.009550323288889995,-0.013839398525753284
-0.0017730226742681,-0.009550323288889995,-0.013839398525753284
0.0045324092098562,-0.009550323288889995,-0.013839398525753284
0.0010457286169766,-0.009550323288889995,-0.013839398525753284
-0.0023035563018806,-0.009550323288889995,-0.013839398525753284
-0.0106078256429362,-0.009550323288889995,-0.013839398525753284
0.0025010364887612,-0.009550323288889995,-0.013839398525753284
-0.0010813990438737,-0.009550323288889995,-0.013839398525753284
0.0048461059787018,-0.009550323288889995,-0.013839398525753284
0.0046913774802226,-0.009550323288889995,-0.013839398525753284
0.0082569465874978,-0.009550323288889995,-0.013839398525753284
-0.0014270453323399,-0.009550323288889995,-0.013839398525753284
-0.0009748526388488,-0.009550323288889995,-0.013839398525753284
-0.0025168798202563,-0.009550323288889995,-0.013839398525753284
-0.0008216006611363,-0.009550323288889995,-0.013839398525753284
0.0003207710817686,-0.009550323288889995,-0.013839398525753284
-0.0046544213277677,-0.009550323288889995,-0.013839398525753284
0.0024551306623343,-0.009550323288889995,-0.013839398525753284
9.190399450335614e-05,-0.009550323288889995,-0.013839398525753284
-0.0009937150428304,-0.009550323288889995,-0.013839398525753284
0.0050983401390266,-0.009550323288889995,-0.013839398525753284
0.0039324127950405,-0.009550323288889995,-0.013839398525753284
-0.00042997928652,-0.009550323288889995,-0.013839398525753284
0.003143233807444,-0.009550323288889995,-0.013839398525753284
0.0011283085395203,-0.009550323288889995,-0.013839398525753284
0.0078883244110573,-0.009550323288889995,-0.013839398525753284
0.0005382650496489,-0.009550323288889995,-0.013839398525753284
0.0005442916816315,-0.009550323288889995,-0.013839398525753284
0.0026123505624881,-0.009550323288889995,-0.013839398525753284
0.0011334671439393,-0.009550323288889995,-0.013839398525753284
0.0038889929900407,-0.009550323288889995,-0.013839398525753284
-0.0013317391034889,-0.009550323288889995,-0.013839398525753284
-0.0017008645590856,-0.009550323288889995,-0.013839398525753284
0.0040889645997503,-0.009550323288889995,-0.013839398525753284
-0.0062918759234811,-0.009550323288889995,-0.013839398525753284
-0.0029095083629947,-0.009550323288889995,-0.013839398525753284
-0.0002312687168904,-0.009550323288889995,-0.013839398525753284
-0.0003599229453328,-0.009550323288889995,-0.013839398525753284
-0.0176594543508685,-0.009550323288889995,-0.013839398525753284
-0.0050527067857387,-0.009550323288889995,-0.013839398525753284
0.0057370453976267,-0.009550323288889995,-0.013839398525753284
0.0035515803195499,-0.009550323288889995,-0.013839398525753284
0.0035472230517573,-0.009550323288889995,-0.013839398525753284
-0.0012312343680808,-0.009550323288889995,-0.013839398525753284
-0.0086313780646716,-0.009550323288889995,-0.013839398525753284
0.001924835946704,-0.009550323288889995,-0.013839398525753284
0.0015589949859199,-0.009550323288889995,-0.013839398525753284
0.0057416601173591,-0.009550323288889995,-0.013839398525753284
-0.0002112702835196,-0.009550323288889995,-0.013839398525753284
-0.0024834723127811,-0.009550323288889995,-0.013839398525753284
0.0024620450494733,-0.009550323288889995,-0.013839398525753284
-0.0106996933712472,-0.009550323288889995,-0.013839398525753284
-0.0043579054507847,-0.009550323288889995,-0.013839398525753284
-0.0001394004836307,-0.009550323288889995,-0.013839398525753284
0.0107913202255182,-0.009550323288889995,-0.013839398525753284
0.0045528296291176,-0.009550323288889995,-0.013839398525753284
0.0073038158869537,-0.009550323288889995,-0.013839398525753284
0.007257436333562,-0.009550323288889995,-0.013839398525753284
0.0010434945797947,-0.009550323288889995,-0.013839398525753284
0.0035858263567902,-0.009550323288889995,-0.013839398525753284
0.0017028199294487,-0.009550323288889995,-0.013839398525753284
-0.0023908556478354,-0.009550323288889995,-0.013839398525753284
0.0049809128783347,-0.009550323288889995,-0.013839398525753284
-0.0008054716425733,-0.009550323288889995,-0.013839398525753284
0.0102329673593609,-0.009550323288889995,-0.013839398525753284
-0.0041776645197083,-0.009550323288889995,-0.013839398525753284
-0.0064507694568243,-0.009550323288889995,-0.013839398525753284
-0.001910681249896,-0.009550323288889995,-0.013839398525753284
0.0062428627782327,-0.009550323288889995,-0.013839398525753284
0.0004632145743302,-0.009550323288889995,-0.013839398525753284
-0.0054182127421158,-0.009550323288889995,-0.013839398525753284
0.0052797282426864,-0.009550323288889995,-0.013839398525753284
-0.0002352337975193,-0.009550323288889995,-0.013839398525753284
-0.0021225537135363,-0.009550323288889995,-0.013839398525753284
0.0060274112244956,-0.009550323288889995,-0.013839398525753284
-0.0037441134927816,-0.009550323288889995,-0.013839398525753284
0.0052069110377699,-0.009550323288889995,-0.013839398525753284
-0.0005741607193438,-0.009550323288889995,-0.013839398525753284
-0.0035666146454598,-0.009550323288889995,-0.013839398525753284
-0.0056059622181916,-0.009550323288889995,-0.013839398525753284
0.0003054057810752,-0.009550323288889995,-0.013839398525753284
0.001153883383921,-0.009550323288889995,-0.013839398525753284
0.0020461552280983,-0.009550323288889995,-0.013839398525753284
-0.009494275670387,-0.009550323288889995,-0.013839398525753284
0.0096729644654735,-0.009550323288889995,-0.013839398525753284
-0.0033876031689514,-0.009550323288889995,-0.013839398525753284
-0.0112346414543149,-0.009550323288889995,-0.013839398525753284
0.0070161049891176,-0.009550323288889995,-0.013839398525753284
-0.0117205780784938,-0.009550323288889995,-0.013839398525753284
0.0076894820613906,-0.009550323288889995,-0.013839398525753284
-0.0127138727399058,-0.009550323288889995,-0.013839398525753284
-0.0061526577717462,-0.009550323288889995,-0.013839398525753284
0.003109175296571,-0.009550323288889995,-0.013839398525753284
-0.0048957857205739,-0.009550323288889995,-0.013839398525753284
0.0115741138956028,-0.009550323288889995,-0.013839398525753284
0.0056960661918959,-0.009550323288889995,-0.013839398525753284
-0.0021316986847068,-0.009550323288889995,-0.013839398525753284
0.009781669928179,-0.009550323288889995,-0.013839398525753284
-0.0025446216710581,-0.009550323288889995,-0.013839398525753284
-0.0020470734937689,-0.009550323288889995,-0.013839398525753284
0.0073503669146911,-0.009550323288889995,-0.013839398525753284
0.0021348436801185,-0.009550323288889995,-0.013839398525753284
-0.0074722840259321,-0.009550323288889995,-0.013839398525753284
0.00010178642766,-0.009550323288889995,-0.013839398525753284
-0.0103111351858528,-0.009550323288889995,-0.013839398525753284
0.006131582598003,-0.009550323288889995,-0.013839398525753284
0.0012170557866566,-0.009550323288889995,-0.013839398525753284
0.0057011580822312,-0.009550323288889995,-0.013839398525753284
-0.0283244128185561,-0.009550323288889995,-0.013839398525753284
-0.0343535774510685,-0.009550323288889995,-0.013839398525753284
-0.0137426948587686,-0.009550323288889995,-0.013839398525753284
-0.0081524628674925,-0.009550323288889995,-0.013839398525753284
0.0469859820474175,-0.009550323288889995,-0.013839398525753284
-0.0217611887188406,-0.009550323288889995,-0.013839398525753284
0.0161284418108072,-0.009550323288889995,-0.013839398525753284
0.0090397614777904,-0.009550323288889995,-0.013839398525753284
0.0059021625773938,-0.009550323288889995,-0.013839398525753284
-0.0036028594619057,-0.009550323288889995,-0.013839398525753284
0.0018706432282824,-0.009550323288889995,-0.013839398525753284
-0.006092323380302,-0.009550323288889995,-0.013839398525753284
0.0126910786722344,-0.009550323288889995,-0.013839398525753284
0.0045491059184993,-0.009550323288889995,-0.013839398525753284
0.0095276348416524,-0.009550323288889995,-0.013839398525753284
0.0011201527455363,-0.009550323288889995,-0.013839398525753284
0.0038684599506902,-0.009550323288889995,-0.013839398525753284
0.0029546859141096,-0.009550323288889995,-0.013839398525753284
-0.0016402827265643,-0.009550323288889995,-0.013839398525753284
0.0001020970936692,-0.009550323288889995,-0.013839398525753284
0.0070847984665311,-0.009550323288889995,-0.013839398525753284
0.0012772541941461,-0.009550323288889995,-0.013839398525753284
0.0001309982915478,-0.009550323288889995,-0.013839398525753284
0.0022878578898889,-0.009550323288889995,-0.013839398525753284
0.0003925960217008,-0.009550323288889995,-0.013839398525753284
0.0033416111429024,-0.009550323288889995,-0.013839398525753284
0.0079789738496401,-0.009550323288889995,-0.013839398525753284
0.0024716638392796,-0.009550323288889995,-0.013839398525753284
-0.0005028146429701,-0.009550323288889995,-0.013839398525753284
0.0088147581584324,-0.009550323288889995,-0.013839398525753284
0.0025217442297729,-0.009550323288889995,-0.013839398525753284
0.002765724023705,-0.009550323288889995,-0.013839398525753284
-0.0086155599424538,-0.009550323288889995,-0.013839398525753284
-0.0017608904273279,-0.009550323288889995,-0.013839398525753284
-0.000390675481781,-0.009550323288889995,-0.013839398525753284
0.0119671020965947,-0.009550323288889995,-0.013839398525753284
-0.0020021164471045,-0.009550323288889995,-0.013839398525753284
-0.0027115570890607,-0.009550323288889995,-0.013839398525753284
-0.0007766460366625,-0.009550323288889995,-0.013839398525753284
0.0068456830734397,-0.009550323288889995,-0.013839398525753284
-0.0007786135473016,-0.009550323288889995,-0.013839398525753284
-0.0001016991140972,-0.009550323288889995,-0.013839398525753284
-0.0029983584238252,-0.009550323288889995,-0.013839398525753284
0.0026109459348446,-0.009550323288889995,-0.013839398525753284
-0.0006725149368476,-0.009550323288889995,-0.013839398525753284
0.0025483584196225,-0.009550323288889995,-0.013839398525753284
0.0005326327180366,-0.009550323288889995,-0.013839398525753284
0.0024758457605548,-0.009550323288889995,-0.013839398525753284
-0.0056482266441969,-0.009550323288889995,-0.013839398525753284
0.0022763008000259,-0.009550323288889995,-0.013839398525753284
-0.0026296690293252,-0.009550323288889995,-0.013839398525753284
0.0018585600855592,-0.009550323288889995,-0.013839398525753284
-0.0017321594555632,-0.009550323288889995,-0.013839398525753284
0.0050121916181051,-0.009550323288889995,-0.013839398525753284
0.0044569172053811,-0.009550323288889995,-0.013839398525753284
-0.0060399581732566,-0.009550323288889995,-0.013839398525753284
0.0050467491594388,-0.009550323288889995,-0.013839398525753284
0.0006505264371401,-0.009550323288889995,-0.013839398525753284
0.0039718227510037,-0.009550323288889995,-0.013839398525753284
0.0005751501708298,-0.009550323288889995,-0.013839398525753284
0.0032129586855053,-0.009550323288889995,-0.013839398525753284
-0.0018850593945907,-0.009550323288889995,-0.013839398525753284
-0.0010345926741286,-0.009550323288889995,-0.013839398525753284
0.0046115304391983,-0.009550323288889995,-0.013839398525753284
0.0015341433010113,-0.009550323288889995,-0.013839398525753284
-0.0037772704485448,-0.009550323288889995,-0.013839398525753284
0.002118847054302,-0.009550323288889995,-0.013839398525753284
-0.0054075628576573,-0.009550323288889995,-0.013839398525753284
0.0028600389018389,-0.009550323288889995,-0.013839398525753284
0.0063920253247876,-0.009550323288889995,-0.013839398525753284
-0.0016144673683971,-0.009550323288889995,-0.013839398525753284
0.003049753659343,-0.009550323288889995,-0.013839398525753284
-0.0001002356830046,-0.009550323288889995,-0.013839398525753284
0.0034229724273896,-0.009550323288889995,-0.013839398525753284
-0.0014333545578581,-0.009550323288889995,-0.013839398525753284
0.0031911985591997,-0.009550323288889995,-0.013839398525753284
-0.0048393264397391,-0.009550323288889995,-0.013839398525753284
0.0014506231326015,-0.009550323288889995,-0.013839398525753284
-0.0034916900368291,-0.009550323288889995,-0.013839398525753284
-0.0021739749657084,-0.009550323288889995,-0.013839398525753284
-0.0046709851623649,-0.009550323288889995,-0.013839398525753284
0.0110992344277795,-0.009550323288889995,-0.013839398525753284
0.0064906897780379,-0.009550323288889995,-0.013839398525753284
0.0003287256127339,-0.009550323288889995,-0.013839398525753284
0.0028452897881268,-0.009550323288889995,-0.013839398525753284
-0.001096963838707,-0.009550323288889995,-0.013839398525753284
0.0050252225014696,-0.009550323288889995,-0.013839398525753284
0.0033037003258098,-0.009550323288889995,-0.013839398525753284
0.0002725672406435,-0.009550323288889995,-0.013839398525753284
-0.0005645030665512,-0.009550323288889995,-0.013839398525753284
-0.0008441306168656,-0.009550323288889995,-0.013839398525753284
-0.0001609118355638,-0.009550323288889995,-0.013839398525753284
0.0022792793918095,-0.009550323288889995,-0.013839398525753284
-0.000862293695776,-0.009550323288889995,-0.013839398525753284
0.0085590709201203,-0.009550323288889995,-0.013839398525753284
-0.0050069314309057,-0.009550323288889995,-0.013839398525753284
0.0019783420938893,-0.009550323288889995,-0.013839398525753284
0.0058930419151346,-0.009550323288889995,-0.013839398525753284
0.0008686852854484,-0.009550323288889995,-0.013839398525753284
-0.0002398778341876,-0.009550323288889995,-0.013839398525753284
2.836208347830639e-05,-0.009550323288889995,-0.013839398525753284
0.0045675203844837,-0.009550323288889995,-0.013839398525753284
0.0052776851954808,-0.009550323288889995,-0.013839398525753284
0.0029891395859486,-0.009550323288889995,-0.013839398525753284
0.0031945808642631,-0.009550323288889995,-0.013839398525753284
0.0009104477480515,-0.009550323288889995,-0.013839398525753284
0.0019929395028675,-0.009550323288889995,-0.013839398525753284
0.0058352687502347,-0.009550323288889995,-0.013839398525753284
-0.0021739440475028,-0.009550323288889995,-0.013839398525753284
0.0032946490199864,-0.009550323288889995,-0.013839398525753284
-0.0007483189421295,-0.009550323288889995,-0.013839398525753284
-0.0010973965006925,-0.009550323288889995,-0.013839398525753284
0.0030364133911464,-0.009550323288889995,-0.013839398525753284
0.0046807142876539,-0.009550323288889995,-0.013839398525753284
0.0059514140694638,-0.009550323288889995,-0.013839398525753284
-0.0021506733098767,-0.009550323288889995,-0.013839398525753284
-0.0017697953128636,-0.009550323288889995,-0.013839398525753284
-0.0019218600004518,-0.009550323288889995,-0.013839398525753284
0.0023639282189867,-0.009550323288889995,-0.013839398525753284
0.0042748337994976,-0.009550323288889995,-0.013839398525753284
0.0033518738498933,-0.009550323288889995,-0.013839398525753284
0.0028004426742922,-0.009550323288889995,-0.013839398525753284
0.0002997068271402,-0.009550323288889995,-0.013839398525753284
0.0054502752552521,-0.009550323288889995,-0.013839398525753284
0.0027618461838312,-0.009550323288889995,-0.013839398525753284
-0.0037233844569114,-0.009550323288889995,-0.013839398525753284
0.0032570470358982,-0.009550323288889995,-0.013839398525753284
-0.0034122236756806,-0.009550323288889995,-0.013839398525753284
-0.0118333332188575,-0.009550323288889995,-0.013839398525753284
0.0144079486054432,-0.009550323288889995,-0.013839398525753284
0.0064602726348479,-0.009550323288889995,-0.013839398525753284
-8.625835212554582e-05,-0.009550323288889995,-0.013839398525753284
-0.0034283060787577,-0.009550323288889995,-0.013839398525753284
0.0115093215666335,-0.009550323288889995,-0.013839398525753284
-0.0118510200318958,-0.009550323288889995,-0.013839398525753284
-0.0008894173702849,-0.009550323288889995,-0.013839398525753284
0.0037720434202943,-0.009550323288889995,-0.013839398525753284
0.0033452371441075,-0.009550323288889995,-0.013839398525753284
0.0017425906410065,-0.009550323288889995,-0.013839398525753284
0.0001406213816694,-0.009550323288889995,-0.013839398525753284
-0.0066416409520971,-0.009550323288889995,-0.013839398525753284
-0.0003544663114898,-0.009550323288889995,-0.013839398525753284
0.0019979727456859,-0.009550323288889995,-0.013839398525753284
0.0015406244209325,-0.009550323288889995,-0.013839398525753284
-0.0093447347470691,-0.009550323288889995,-0.013839398525753284
0.0058175850200994,-0.009550323288889995,-0.013839398525753284
-0.0039550653358128,-0.009550323288889995,-0.013839398525753284
-0.0012330964441876,-0.009550323288889995,-0.013839398525753284
0.0113095537091809,-0.009550323288889995,-0.013839398525753284
0.0038721366146063,-0.009550323288889995,-0.013839398525753284
0.0056427809368695,-0.009550323288889995,-0.013839398525753284
-0.0106498112616255,-0.009550323288889995,-0.013839398525753284
-0.0026764738490084,-0.009550323288889995,-0.013839398525753284
-0.0058366441482213,-0.009550323288889995,-0.013839398525753284
-0.0036079631327295,-0.009550323288889995,-0.013839398525753284
0.0017776703371995,-0.009550323288889995,-0.013839398525753284
-0.0067537437205651,-0.009550323288889995,-0.013839398525753284
0.0079689352118841,-0.009550323288889995,-0.013839398525753284
0.0084574313620593,-0.009550323288889995,-0.013839398525753284
0.0083251668407878,-0.009550323288889995,-0.013839398525753284
0.004499131843265,-0.009550323288889995,-0.013839398525753284
0.0031941957474876,-0.009550323288889995,-0.013839398525753284
-0.0050557640013138,-0.009550323288889995,-0.013839398525753284
0.000808824526216,-0.009550323288889995,-0.013839398525753284
0.0030741048661449,-0.009550323288889995,-0.013839398525753284
0.005165684356043,-0.009550323288889995,-0.013839398525753284
-0.0051232238756783,-0.009550323288889995,-0.013839398525753284
-0.001311362402143,-0.009550323288889995,-0.013839398525753284
-0.0001007666004426,-0.009550323288889995,-0.013839398525753284
0.0056424776034283,-0.009550323288889995,-0.013839398525753284
0.0043077186163221,-0.009550323288889995,-0.013839398525753284
-0.0039059536901911,-0.009550323288889995,-0.013839398525753284
0.0018599304136927,-0.009550323288889995,-0.013839398525753284
-0.0037105260028563,-0.009550323288889995,-0.013839398525753284
-0.0026707806414382,-0.009550323288889995,-0.013839398525753284
0.0056137408785452,-0.009550323288889995,-0.013839398525753284
0.0055714977099069,-0.009550323288889995,-0.013839398525753284
0.0049473939375858,-0.009550323288889995,-0.013839398525753284
0.0034519675166602,-0.009550323288889995,-0.013839398525753284
0.0004534170469962,-0.009550323288889995,-0.013839398525753284
-0.0037147831806849,-0.009550323288889995,-0.013839398525753284
-0.0030099991314073,-0.009550323288889995,-0.013839398525753284
-0.0039593418058473,-0.009550323288889995,-0.013839398525753284
0.0028728920705506,-0.009550323288889995,-0.013839398525753284
0.0113952103013472,-0.009550323288889995,-0.013839398525753284
0.0033124559395243,-0.009550323288889995,-0.013839398525753284
-0.0032797819174364,-0.009550323288889995,-0.013839398525753284
0.0031286486501079,-0.009550323288889995,-0.013839398525753284
0.0063340861718974,-0.009550323288889995,-0.013839398525753284
0.0037601151914215,-0.009550323288889995,-0.013839398525753284
-0.0021527058296727,-0.009550323288889995,-0.013839398525753284
0.0012449633345804,-0.009550323288889995,-0.013839398525753284
0.0019215282494895,-0.009550323288889995,-0.013839398525753284
-0.0001028945890462,-0.009550323288889995,-0.013839398525753284
-0.0100039291583307,-0.009550323288889995,-0.013839398525753284
0.0069160531562413,-0.009550323288889995,-0.013839398525753284
0.0037232342128799,-0.009550323288889995,-0.013839398525753284
0.0012924710045015,-0.009550323288889995,-0.013839398525753284
0.002881057783282,-0.009550323288889995,-0.013839398525753284
0.0020550644684264,-0.009550323288889995,-0.013839398525753284
0.0008390453112332,-0.009550323288889995,-0.013839398525753284
-0.0004317612982266,-0.009550323288889995,-0.013839398525753284
-0.0176970844643057,-0.009550323288889995,-0.013839398525753284
0.0029549021772463,-0.009550323288889995,-0.013839398525753284
0.005470261988835,-0.009550323288889995,-0.013839398525753284
0.0011172571167336,-0.009550323288889995,-0.013839398525753284
-0.0101008625130716,-0.009550323288889995,-0.013839398525753284
0.0137242751829698,-0.009550323288889995,-0.013839398525753284
